Freq.	I(R9)
3.09029543251356e+04	(-3.61277423224526e+01dB,-1.28944921544314e+02°)
3.16227766016835e+04	(-3.67934633822709e+01dB,-1.32559612607484e+02°)
3.23593656929625e+04	(-3.74661354829161e+01dB,-1.35813600682584e+02°)
3.31131121482588e+04	(-3.81396329624507e+01dB,-1.38741632973514e+02°)
3.38844156139199e+04	(-3.88095144290435e+01dB,-1.41378415156773e+02°)
3.46736850452528e+04	(-3.94726713995516e+01dB,-1.43756806626520e+02°)
3.54813389233572e+04	(-4.01270158530086e+01dB,-1.45906901014380e+02°)
3.63078054770098e+04	(-4.07712219643444e+01dB,-1.47855677584434e+02°)
3.71535229097169e+04	(-4.14045220515417e+01dB,-1.49626993759964e+02°)
3.80189396320557e+04	(-4.20265500561935e+01dB,-1.51241764159524e+02°)
3.89045144994277e+04	(-4.26372238830097e+01dB,-1.52718228298156e+02°)
3.98107170553493e+04	(-4.32366582094093e+01dB,-1.54072248361070e+02°)
4.07380277804108e+04	(-4.38251005661430e+01dB,-1.55317604039942e+02°)
4.16869383470331e+04	(-4.44028848878335e+01dB,-1.56466267362633e+02°)
4.26579518801588e+04	(-4.49703980289984e+01dB,-1.57528649986348e+02°)
4.36515832240161e+04	(-4.55280558276782e+01dB,-1.58513820887074e+02°)
4.46683592150958e+04	(-4.60762861610800e+01dB,-1.59429695329008e+02°)
4.57088189614870e+04	(-4.66155171002842e+01dB,-1.60283197446156e+02°)
4.67735141287193e+04	(-4.71461687702531e+01dB,-1.61080399347089e+02°)
4.78630092322633e+04	(-4.76686478927599e+01dB,-1.61826639749981e+02°)
4.89778819368441e+04	(-4.81833442640218e+01dB,-1.62526625000027e+02°)
5.01187233627267e+04	(-4.86906286202468e+01dB,-1.63184515050322e+02°)
5.12861383991359e+04	(-4.91908514919559e+01dB,-1.63803996676628e+02°)
5.24807460249767e+04	(-4.96843427559785e+01dB,-1.64388345887459e+02°)
5.37031796370247e+04	(-5.01714116731058e+01dB,-1.64940481204095e+02°)
5.49540873857619e+04	(-5.06523472572579e+01dB,-1.65463009229501e+02°)
5.62341325190343e+04	(-5.11274188644008e+01dB,-1.65958263702429e+02°)
5.75439937337151e+04	(-5.15968769205043e+01dB,-1.66428339042466e+02°)
5.88843655355583e+04	(-5.20609537305844e+01dB,-1.66875119230190e+02°)
6.02559586074351e+04	(-5.25198643275755e+01dB,-1.67300302730647e+02°)
6.16595001861475e+04	(-5.29738073319883e+01dB,-1.67705424054424e+02°)
6.30957344480186e+04	(-5.34229658022812e+01dB,-1.68091872455406e+02°)
6.45654229034648e+04	(-5.38675080623935e+01dB,-1.68460908184811e+02°)
6.60693448007589e+04	(-5.43075884976829e+01dB,-1.68813676654948e+02°)
6.76082975391974e+04	(-5.47433483139414e+01dB,-1.69151220810731e+02°)
6.91830970918929e+04	(-5.51749162566816e+01dB,-1.69474491961013e+02°)
7.07945784384130e+04	(-5.56024092896498e+01dB,-1.69784359283120e+02°)
7.24435960074982e+04	(-5.60259332327943e+01dB,-1.70081618181790e+02°)
7.41310241300909e+04	(-5.64455833607831e+01dB,-1.70366997656657e+02°)
7.58577575029175e+04	(-5.68614449637583e+01dB,-1.70641166809713e+02°)
7.76247116628683e+04	(-5.72735938723979e+01dB,-1.70904740605082e+02°)
7.94328234724272e+04	(-5.76820969495920e+01dB,-1.71158284977374e+02°)
8.12830516164090e+04	(-5.80870125511612e+01dB,-1.71402321371209e+02°)
8.31763771102661e+04	(-5.84883909580986e+01dB,-1.71637330783109e+02°)
8.51138038202367e+04	(-5.88862747828054e+01dB,-1.71863757367054e+02°)
8.70963589956071e+04	(-5.92806993517475e+01dB,-1.72082011656809e+02°)
8.91250938133735e+04	(-5.96716930668884e+01dB,-1.72292473450999e+02°)
9.12010839355899e+04	(-6.00592777481682e+01dB,-1.72495494400859e+02°)
9.33254300796980e+04	(-6.04434689591961e+01dB,-1.72691400335530e+02°)
9.54992586021425e+04	(-6.08242763182221e+01dB,-1.72880493355112e+02°)
9.77237220955799e+04	(-6.12017037963420e+01dB,-1.73063053718181e+02°)
9.99999999999988e+04	(-6.15757500047811e+01dB,-1.73239341546945e+02°)
1.02329299228074e+05	(-6.19464084729902e+01dB,-1.73409598370495e+02°)
1.04712854805089e+05	(-6.23136679191797e+01dB,-1.73574048524193e+02°)
1.07151930523759e+05	(-6.26775125148034e+01dB,-1.73732900421032e+02°)
1.09647819614317e+05	(-6.30379221443940e+01dB,-1.73886347708992e+02°)
1.12201845430195e+05	(-6.33948726620485e+01dB,-1.74034570326857e+02°)
1.14815362149687e+05	(-6.37483361457415e+01dB,-1.74177735469505e+02°)
1.17489755493952e+05	(-6.40982811505417e+01dB,-1.74315998472408e+02°)
1.20226443461740e+05	(-6.44446729616881e+01dB,-1.74449503624142e+02°)
1.23026877081237e+05	(-6.47874738483756e+01dB,-1.74578384914614e+02°)
1.25892541179415e+05	(-6.51266433189705e+01dB,-1.74702766725871e+02°)
1.28824955169312e+05	(-6.54621383782756e+01dB,-1.74822764471804e+02°)
1.31825673855639e+05	(-6.57939137873208e+01dB,-1.74938485192038e+02°)
1.34896288259164e+05	(-6.61219223260581e+01dB,-1.75050028105108e+02°)
1.38038426460287e+05	(-6.64461150591838e+01dB,-1.75157485125097e+02°)
1.41253754462274e+05	(-6.67664416052076e+01dB,-1.75260941345727e+02°)
1.44543977074591e+05	(-6.70828504087417e+01dB,-1.75360475495262e+02°)
1.47910838816819e+05	(-6.73952890158620e+01dB,-1.75456160365248e+02°)
1.51356124843619e+05	(-6.77037043522483e+01dB,-1.75548063215749e+02°)
1.54881661891246e+05	(-6.80080430037000e+01dB,-1.75636246159352e+02°)
1.58489319246109e+05	(-6.83082514984718e+01dB,-1.75720766525943e+02°)
1.62181009735891e+05	(-6.86042765907655e+01dB,-1.75801677209943e+02°)
1.65958690743754e+05	(-6.88960655445810e+01dB,-1.75879027001437e+02°)
1.69824365246172e+05	(-6.91835664170252e+01dB,-1.75952860902356e+02°)
1.73780082874935e+05	(-6.94667283400559e+01dB,-1.76023220428625e+02°)
1.77827941003890e+05	(-6.97455017995551e+01dB,-1.76090143899105e+02°)
1.81970085860996e+05	(-7.00198389105258e+01dB,-1.76153666711743e+02°)
1.86208713666284e+05	(-7.02896936871404e+01dB,-1.76213821607431e+02°)
1.90546071796322e+05	(-7.05550223063054e+01dB,-1.76270638921641e+02°)
1.94984459975802e+05	(-7.08157833633647e+01dB,-1.76324146824092e+02°)
1.99526231496885e+05	(-7.10719381185319e+01dB,-1.76374371546243e+02°)
2.04173794466950e+05	(-7.13234507326415e+01dB,-1.76421337596577e+02°)
2.08929613085401e+05	(-7.15702884908086e+01dB,-1.76465067963482e+02°)
2.13796208950220e+05	(-7.18124220126254e+01dB,-1.76505584305403e+02°)
2.18776162394952e+05	(-7.20498254475640e+01dB,-1.76542907128022e+02°)
2.23872113856831e+05	(-7.22824766543296e+01dB,-1.76577055948143e+02°)
2.29086765276774e+05	(-7.25103573629913e+01dB,-1.76608049443983e+02°)
2.34422881531989e+05	(-7.27334533188260e+01dB,-1.76635905591547e+02°)
2.39883291901946e+05	(-7.29517544069320e+01dB,-1.76660641786934e+02°)
2.45470891568500e+05	(-7.31652547568076e+01dB,-1.76682274954274e+02°)
2.51188643150955e+05	(-7.33739528262417e+01dB,-1.76700821639277e+02°)
2.57039578276883e+05	(-7.35778514640225e+01dB,-1.76716298088302e+02°)
2.63026799189535e+05	(-7.37769579511464e+01dB,-1.76728720312994e+02°)
2.69153480392688e+05	(-7.39712840203835e+01dB,-1.76738104140711e+02°)
2.75422870333813e+05	(-7.41608458542353e+01dB,-1.76744465250879e+02°)
2.81838293126442e+05	(-7.43456640615062e+01dB,-1.76747819197769e+02°)
2.88403150312657e+05	(-7.45257636328822e+01dB,-1.76748181420026e+02°)
2.95120922666635e+05	(-7.47011738760898e+01dB,-1.76745567237615e+02°)
3.01995172040197e+05	(-7.48719283313698e+01dB,-1.76739991836807e+02°)
3.09029543251355e+05	(-7.50380646681580e+01dB,-1.76731470243918e+02°)
3.16227766016834e+05	(-7.51996245640064e+01dB,-1.76720017288705e+02°)
3.23593656929624e+05	(-7.53566535669073e+01dB,-1.76705647558235e+02°)
3.31131121482586e+05	(-7.55092009422956e+01dB,-1.76688375342232e+02°)
3.38844156139198e+05	(-7.56573195060986e+01dB,-1.76668214570889e+02°)
3.46736850452527e+05	(-7.58010654452781e+01dB,-1.76645178746135e+02°)
3.54813389233570e+05	(-7.59404981273711e+01dB,-1.76619280867431e+02°)
3.63078054770096e+05	(-7.60756799005688e+01dB,-1.76590533353152e+02°)
3.71535229097167e+05	(-7.62066758859001e+01dB,-1.76558947958524e+02°)
3.80189396320556e+05	(-7.63335537630802e+01dB,-1.76524535691178e+02°)
3.89045144994275e+05	(-7.64563835515765e+01dB,-1.76487306725287e+02°)
3.98107170553492e+05	(-7.65752373884072e+01dB,-1.76447270315196e+02°)
4.07380277804107e+05	(-7.66901893041422e+01dB,-1.76404434709391e+02°)
4.16869383470329e+05	(-7.68013149985181e+01dB,-1.76358807065715e+02°)
4.26579518801586e+05	(-7.69086916170016e+01dB,-1.76310393368442e+02°)
4.36515832240160e+05	(-7.70123975295596e+01dB,-1.76259198347993e+02°)
4.46683592150957e+05	(-7.71125121127992e+01dB,-1.76205225403813e+02°)
4.57088189614868e+05	(-7.72091155365438e+01dB,-1.76148476530988e+02°)
4.67735141287191e+05	(-7.73022885558138e+01dB,-1.76088952250984e+02°)
4.78630092322631e+05	(-7.73921123090699e+01dB,-1.76026651546929e+02°)
4.89778819368439e+05	(-7.74786681234755e+01dB,-1.75961571803704e+02°)
5.01187233627265e+05	(-7.75620373278240e+01dB,-1.75893708753092e+02°)
5.12861383991357e+05	(-7.76423010736778e+01dB,-1.75823056424097e+02°)
5.24807460249765e+05	(-7.77195401651566e+01dB,-1.75749607098629e+02°)
5.37031796370245e+05	(-7.77938348977208e+01dB,-1.75673351272477e+02°)
5.49540873857616e+05	(-7.78652649061958e+01dB,-1.75594277621695e+02°)
5.62341325190341e+05	(-7.79339090222021e+01dB,-1.75512372974249e+02°)
5.75439937337148e+05	(-7.79998451410638e+01dB,-1.75427622286940e+02°)
5.88843655355580e+05	(-7.80631500982012e+01dB,-1.75340008627401e+02°)
6.02559586074349e+05	(-7.81238995549378e+01dB,-1.75249513161110e+02°)
6.16595001861473e+05	(-7.81821678935912e+01dB,-1.75156115143211e+02°)
6.30957344480184e+05	(-7.82380281216618e+01dB,-1.75059791915028e+02°)
6.45654229034646e+05	(-7.82915517848828e+01dB,-1.74960518905035e+02°)
6.60693448007586e+05	(-7.83428088888556e+01dB,-1.74858269634161e+02°)
6.76082975391971e+05	(-7.83918678289528e+01dB,-1.74753015725206e+02°)
6.91830970918926e+05	(-7.84387953281507e+01dB,-1.74644726916286e+02°)
7.07945784384127e+05	(-7.84836563824180e+01dB,-1.74533371077988e+02°)
7.24435960074979e+05	(-7.85265142132784e+01dB,-1.74418914234251e+02°)
7.41310241300906e+05	(-7.85674302271474e+01dB,-1.74301320586753e+02°)
7.58577575029172e+05	(-7.86064639810336e+01dB,-1.74180552542685e+02°)
7.76247116628680e+05	(-7.86436731541934e+01dB,-1.74056570745837e+02°)
7.94328234724269e+05	(-7.86791135253247e+01dB,-1.73929334110918e+02°)
8.12830516164087e+05	(-7.87128389548926e+01dB,-1.73798799861042e+02°)
8.31763771102658e+05	(-7.87449013721771e+01dB,-1.73664923568349e+02°)
8.51138038202363e+05	(-7.87753507666533e+01dB,-1.73527659197765e+02°)
8.70963589956067e+05	(-7.88042351833126e+01dB,-1.73386959153904e+02°)
8.91250938133732e+05	(-7.88316007215581e+01dB,-1.73242774331151e+02°)
9.12010839355895e+05	(-7.88574915373111e+01dB,-1.73095054167005e+02°)
9.33254300796976e+05	(-7.88819498479894e+01dB,-1.72943746698762e+02°)
9.54992586021421e+05	(-7.89050159400304e+01dB,-1.72788798623636e+02°)
9.77237220955795e+05	(-7.89267281786496e+01dB,-1.72630155362490e+02°)
9.99999999999984e+05	(-7.89471230195458e+01dB,-1.72467761127310e+02°)
1.02329299228074e+06	(-7.89662350222811e+01dB,-1.72301558992612e+02°)
1.04712854805088e+06	(-7.89840968650823e+01dB,-1.72131490971012e+02°)
1.07151930523759e+06	(-7.90007393608288e+01dB,-1.71957498093121e+02°)
1.09647819614317e+06	(-7.90161914740156e+01dB,-1.71779520492100e+02°)
1.12201845430195e+06	(-7.90304803384924e+01dB,-1.71597497493083e+02°)
1.14815362149686e+06	(-7.90436312758025e+01dB,-1.71411367707761e+02°)
1.17489755493951e+06	(-7.90556678139634e+01dB,-1.71221069134450e+02°)
1.20226443461739e+06	(-7.90666117065498e+01dB,-1.71026539263938e+02°)
1.23026877081236e+06	(-7.90764829519539e+01dB,-1.70827715191459e+02°)
1.25892541179415e+06	(-7.90852998127201e+01dB,-1.70624533735140e+02°)
1.28824955169311e+06	(-7.90930788348697e+01dB,-1.70416931561263e+02°)
1.31825673855639e+06	(-7.90998348671381e+01dB,-1.70204845316716e+02°)
1.34896288259163e+06	(-7.91055810800793e+01dB,-1.69988211769015e+02°)
1.38038426460286e+06	(-7.91103289849933e+01dB,-1.69766967954241e+02°)
1.41253754462273e+06	(-7.91140884526592e+01dB,-1.69541051333325e+02°)
1.44543977074590e+06	(-7.91168677318672e+01dB,-1.69310399956990e+02°)
1.47910838816818e+06	(-7.91186734677573e+01dB,-1.69074952639779e+02°)
1.51356124843618e+06	(-7.91195107199930e+01dB,-1.68834649143506e+02°)
1.54881661891246e+06	(-7.91193829808046e+01dB,-1.68589430370499e+02°)
1.58489319246109e+06	(-7.91182921929612e+01dB,-1.68339238566953e+02°)
1.62181009735890e+06	(-7.91162387677335e+01dB,-1.68084017536724e+02°)
1.65958690743753e+06	(-7.91132216029353e+01dB,-1.67823712865868e+02°)
1.69824365246172e+06	(-7.91092381011331e+01dB,-1.67558272158164e+02°)
1.73780082874935e+06	(-7.91042841881384e+01dB,-1.67287645281856e+02°)
1.77827941003889e+06	(-7.90983543318985e+01dB,-1.67011784627810e+02°)
1.81970085860995e+06	(-7.90914415619241e+01dB,-1.66730645379213e+02°)
1.86208713666284e+06	(-7.90835374893976e+01dB,-1.66444185792883e+02°)
1.90546071796322e+06	(-7.90746323281208e+01dB,-1.66152367492225e+02°)
1.94984459975801e+06	(-7.90647149164676e+01dB,-1.65855155771773e+02°)
1.99526231496885e+06	(-7.90537727405257e+01dB,-1.65552519913185e+02°)
2.04173794466950e+06	(-7.90417919586093e+01dB,-1.65244433512467e+02°)
2.08929613085400e+06	(-7.90287574273443e+01dB,-1.64930874818120e+02°)
2.13796208950220e+06	(-7.90146527295273e+01dB,-1.64611827079797e+02°)
2.18776162394952e+06	(-7.89994602039698e+01dB,-1.64287278906916e+02°)
2.23872113856830e+06	(-7.89831609775431e+01dB,-1.63957224636607e+02°)
2.29086765276773e+06	(-7.89657349996421e+01dB,-1.63621664710189e+02°)
2.34422881531988e+06	(-7.89471610792899e+01dB,-1.63280606057272e+02°)
2.39883291901945e+06	(-7.89274169251019e+01dB,-1.62934062486416e+02°)
2.45470891568499e+06	(-7.89064791883280e+01dB,-1.62582055081132e+02°)
2.51188643150954e+06	(-7.88843235091891e+01dB,-1.62224612599847e+02°)
2.57039578276882e+06	(-7.88609245667090e+01dB,-1.61861771878311e+02°)
2.63026799189534e+06	(-7.88362561322456e+01dB,-1.61493578232719e+02°)
2.69153480392687e+06	(-7.88102911268999e+01dB,-1.61120085861721e+02°)
2.75422870333812e+06	(-7.87830016829739e+01dB,-1.60741358245220e+02°)
2.81838293126441e+06	(-7.87543592096297e+01dB,-1.60357468537819e+02°)
2.88403150312656e+06	(-7.87243344628726e+01dB,-1.59968499954488e+02°)
2.95120922666634e+06	(-7.86928976199641e+01dB,-1.59574546145971e+02°)
3.01995172040196e+06	(-7.86600183583393e+01dB,-1.59175711561239e+02°)
3.09029543251354e+06	(-7.86256659390641e+01dB,-1.58772111794194e+02°)
3.16227766016832e+06	(-7.85898092948435e+01dB,-1.58363873911683e+02°)
3.23593656929623e+06	(-7.85524171225415e+01dB,-1.57951136759816e+02°)
3.31131121482585e+06	(-7.85134579801401e+01dB,-1.57534051245474e+02°)
3.38844156139197e+06	(-7.84729003880121e+01dB,-1.57112780589847e+02°)
3.46736850452526e+06	(-7.84307129343392e+01dB,-1.56687500550816e+02°)
3.54813389233569e+06	(-7.83868643844556e+01dB,-1.56258399611024e+02°)
3.63078054770095e+06	(-7.83413237938453e+01dB,-1.55825679128482e+02°)
3.71535229097166e+06	(-7.82940606244684e+01dB,-1.55389553446645e+02°)
3.80189396320555e+06	(-7.82450448640370e+01dB,-1.54950249961071e+02°)
3.89045144994274e+06	(-7.81942471478133e+01dB,-1.54508009139825e+02°)
3.98107170553490e+06	(-7.81416388824415e+01dB,-1.54063084495107e+02°)
4.07380277804105e+06	(-7.80871923712845e+01dB,-1.53615742503760e+02°)
4.16869383470328e+06	(-7.80308809406812e+01dB,-1.53166262474624e+02°)
4.26579518801585e+06	(-7.79726790665014e+01dB,-1.52714936361041e+02°)
4.36515832240158e+06	(-7.79125625003312e+01dB,-1.52262068517214e+02°)
4.46683592150955e+06	(-7.78505083945945e+01dB,-1.51807975397435e+02°)
4.57088189614867e+06	(-7.77864954258810e+01dB,-1.51352985197827e+02°)
4.67735141287190e+06	(-7.77205039157380e+01dB,-1.50897437440510e+02°)
4.78630092322630e+06	(-7.76525159481652e+01dB,-1.50441682500791e+02°)
4.89778819368437e+06	(-7.75825154830525e+01dB,-1.49986081078351e+02°)
5.01187233627263e+06	(-7.75104884648037e+01dB,-1.49531003614058e+02°)
5.12861383991356e+06	(-7.74364229254062e+01dB,-1.49076829654447e+02°)
5.24807460249763e+06	(-7.73603090812270e+01dB,-1.48623947166582e+02°)
5.37031796370243e+06	(-7.72821394228585e+01dB,-1.48172751806367e+02°)
5.49540873857615e+06	(-7.72019087973730e+01dB,-1.47723646144030e+02°)
5.62341325190339e+06	(-7.71196144824043e+01dB,-1.47277038850868e+02°)
5.75439937337146e+06	(-7.70352562515363e+01dB,-1.46833343851770e+02°)
5.88843655355578e+06	(-7.69488364305474e+01dB,-1.46392979448465e+02°)
6.02559586074347e+06	(-7.68603599441411e+01dB,-1.45956367418761e+02°)
6.16595001861471e+06	(-7.67698343528731e+01dB,-1.45523932097229e+02°)
6.30957344480182e+06	(-7.66772698800795e+01dB,-1.45096099443047e+02°)
6.45654229034644e+06	(-7.65826794286981e+01dB,-1.44673296100861e+02°)
6.60693448007584e+06	(-7.64860785879734e+01dB,-1.44255948460514e+02°)
6.76082975391969e+06	(-7.63874856301297e+01dB,-1.43844481721471e+02°)
6.91830970918924e+06	(-7.62869214971927e+01dB,-1.43439318967714e+02°)
7.07945784384125e+06	(-7.61844097782303e+01dB,-1.43040880258634e+02°)
7.24435960074977e+06	(-7.60799766773709e+01dB,-1.42649581741289e+02°)
7.41310241300904e+06	(-7.59736509730449e+01dB,-1.42265834788933e+02°)
7.58577575029170e+06	(-7.58654639689640e+01dB,-1.41890045170486e+02°)
7.76247116628677e+06	(-7.57554494374246e+01dB,-1.41522612255075e+02°)
7.94328234724267e+06	(-7.56436435555823e+01dB,-1.41163928255297e+02°)
8.12830516164084e+06	(-7.55300848353889e+01dB,-1.40814377512416e+02°)
8.31763771102655e+06	(-7.54148140479242e+01dB,-1.40474335825962e+02°)
8.51138038202361e+06	(-7.52978741428822e+01dB,-1.40144169829797e+02°)
8.70963589956064e+06	(-7.51793101639867e+01dB,-1.39824236416002e+02°)
8.91250938133729e+06	(-7.50591691611161e+01dB,-1.39514882207385e+02°)
9.12010839355893e+06	(-7.49375000999095e+01dB,-1.39216443078784e+02°)
9.33254300796974e+06	(-7.48143537696118e+01dB,-1.38929243726845e+02°)
9.54992586021418e+06	(-7.46897826898820e+01dB,-1.38653597287244e+02°)
9.77237220955792e+06	(-7.45638410172585e+01dB,-1.38389804997978e+02°)
1.00000000000000e+07	(-7.44365844519235e+01dB,-1.38138155906793e+02°)
